Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,2022-01-01,,,,13,5,,,,,,,,,5
Bonneville,2022-01-02,,,,14,9,,,,,,,,,4.4
Bonneville,2022-01-03,,,,9,7,,,,,,,,,4.4
Bonneville,2022-01-04,,,,4,2,,,,,,,,,3.9
Bonneville,2022-01-05,,,,10,4,,,,,,,,,3.3
Bonneville,2022-01-06,,,,12,5,,1,,,,,,,3.3
Bonneville,2022-01-07,,-1,,10,3,,-1,,,,,,,3.3
Bonneville,2022-01-08,,,,6,2,,,,,,,,,3.3
Bonneville,2022-01-09,,,,10,6,,,,,,,,,3.3
Bonneville,2022-01-10,,,,2,3,,,,,,,,,
Bonneville,2022-01-11,,,,,1,,,,,,,,,2.8
Bonneville,2022-01-12,,,,4,2,,,,,,,,,2.8
Bonneville,2022-01-13,,1,,1,,,,,,,,,,2.8
Bonneville,2022-01-14,,,,3,3,,,,,,,,,2.8
Bonneville,2022-01-15,,,,10,3,,,,,,,,,3.3
Bonneville,2022-01-16,,,,8,4,,,,,,,,,3.3
Bonneville,2022-01-17,,,,4,,,,,,,,,,3.3
Bonneville,2022-01-18,,,,6,2,,,,,,,,,2.8
Bonneville,2022-01-19,,,,6,3,,-1,,,,,,,2.8
Bonneville,2022-01-20,,,,7,6,,,,,,,,,3.3
Bonneville,2022-01-21,,,,25,13,,,,,,,,,3.3
Bonneville,2022-01-22,,,,17,5,,,,,,,,,3.9
Bonneville,2022-01-23,,,,,1,,,,,,,,,3.3
Bonneville,2022-01-24,,,,5,2,,,,,,,,,3.3
Bonneville,2022-01-25,,,,2,2,,,,,,,,,3.3
Bonneville,2022-01-26,,,,8,4,,,,,,,,,3.3
Bonneville,2022-01-27,,,,3,2,,,,,,,,,3.3
Bonneville,2022-01-28,,,,5,3,,,,,,,,,3.3
Bonneville,2022-01-29,,,,,,,,,,,,,,3.3
Bonneville,2022-01-30,,,,1,1,,,,,,,,,3.3
Bonneville,2022-01-31,,,,2,1,,,,,,,,,3.3
Bonneville,2022-02-01,,,,6,5,,,,,,,,,3.3
Bonneville,2022-02-02,,,,6,2,,,,,,,,,3.3
Bonneville,2022-02-03,,,,2,1,,,,,,,,,3.3
Bonneville,2022-02-04,,,,4,,,,,,,,,,2.8
Bonneville,2022-02-05,,,,3,3,,,,,,,,,2.8
Bonneville,2022-02-06,,,,4,1,,,,,,,,,2.8
Bonneville,2022-02-07,,,,3,,,,,,,,,,3.3
Bonneville,2022-02-08,,,,4,4,,,,,,,,,3.3
Bonneville,2022-02-09,,,,8,3,,,,,,,,,3.3
Bonneville,2022-02-10,,,,6,1,,,,,,,,,3.3
Bonneville,2022-02-11,,,,12,5,,,,,,,,,3.3
Bonneville,2022-02-12,,,,3,,,,,,,,,,3.3
Bonneville,2022-02-13,,,,-2,,,,,,,,,,3.3
Bonneville,2022-02-14,,,,5,2,,,,,,,,,3.3
Bonneville,2022-02-15,,,,7,2,,,,,,,,,3.3
Bonneville,2022-02-16,,,,9,3,,,,,,,,,3.3
Bonneville,2022-02-17,,,,4,,,,,,,,,,3.3
Bonneville,2022-02-18,,,,4,2,,,,,,,,,3.3
Bonneville,2022-02-19,,,,4,2,,,,,,,,,3.3
Bonneville,2022-02-20,,,,14,6,,,,,,,,,3.3
Bonneville,2022-02-21,,,,8,3,,,,,,,,,3.9
Bonneville,2022-02-22,,,,6,5,,,,,,,,,3.9
Bonneville,2022-02-23,,,,1,2,,,,,,,,,3.9
Bonneville,2022-02-24,,,,2,2,,,,,,,,,3.3
Bonneville,2022-02-25,,,,4,3,,,,,,,,,
Bonneville,2022-02-26,,,,11,7,,,,,,,,,3.3
Bonneville,2022-02-27,,,,17,8,,,,,,,,,3.3
Bonneville,2022-02-28,,,,52,19,,,,,,,,,3.3
Bonneville,2022-03-01,,,,147,81,,,,,,,,,3.3
Bonneville,2022-03-02,,,,16,8,,,,,,,,,3.3
Bonneville,2022-03-03,,,,29,18,,,,,,,,,3.9
Bonneville,2022-03-04,,,,30,11,,,,,,,,,3.9
Bonneville,2022-03-05,,,,17,6,,,,,,,,,3.9
Bonneville,2022-03-06,,,,25,14,,,,,,,,,3.9
Bonneville,2022-03-07,,,,17,10,,,,,,,,,3.9
Bonneville,2022-03-08,,,,8,7,,,,,,,,,3.9
Bonneville,2022-03-09,,,,20,14,,,,,,,,,3.9
Bonneville,2022-03-10,,,1,40,23,,,,,,,,,3.9
Bonneville,2022-03-11,,1,,24,6,,,,,,,,,3.9
Bonneville,2022-03-12,,2,1,53,20,,,,,,,,,3.9
Bonneville,2022-03-13,,1,2,49,19,,,,,,,,,3.9
Bonneville,2022-03-14,,,1,77,35,,,,,,,,,4.4
Bonneville,2022-03-15,Sp,,,111,57,,,,,,,,,4.4
Bonneville,2022-03-16,Sp,3,1,24,14,,,,,,,,,5
Bonneville,2022-03-17,Sp,6,1,41,22,,,,,,,,,5
Bonneville,2022-03-18,Sp,7,1,36,9,,,,,,,,,5.6
Bonneville,2022-03-19,Sp,5,,40,13,,,,,,,,,5.6
Bonneville,2022-03-20,Sp,17,4,64,37,,,,,,,,,5.6
Bonneville,2022-03-21,Sp,35,5,43,26,,,,,,,,,6.1
Bonneville,2022-03-22,Sp,23,7,30,24,,,,,,,,,6.1
Bonneville,2022-03-23,Sp,20,2,67,51,,,,,,,,,6.1
Bonneville,2022-03-24,Sp,36,7,74,49,,,,,,,,,6.7
Bonneville,2022-03-25,Sp,19,3,61,27,,,,,,,,,6.7
Bonneville,2022-03-26,Sp,60,17,81,44,,,,,,,,,6.7
Bonneville,2022-03-27,Sp,122,22,70,31,,,,,,,,,7.2
Bonneville,2022-03-28,Sp,106,2,44,26,,,,,,,,,7.2
Bonneville,2022-03-29,Sp,111,21,52,36,,,,,,,,,7.2
Bonneville,2022-03-30,Sp,85,22,28,25,,,,,,,,,7.8
Bonneville,2022-03-31,Sp,43,,27,13,,,,,,,,,8.2
Bonneville,2022-04-01,Sp,57,,45,28,,,,,,,,,8.1
Bonneville,2022-04-02,Sp,41,,18,8,,,,,,,,,8.1
Bonneville,2022-04-03,Sp,33,2,13,10,,,,,,,,,8.2
Bonneville,2022-04-04,Sp,54,,16,13,,,,,,,,,8.3
Bonneville,2022-04-05,Sp,38,4,21,14,,,,,,,,,8.3
Bonneville,2022-04-06,Sp,39,-1,11,8,,,,,,,,,8.4
Bonneville,2022-04-07,Sp,47,,19,14,,,,,,,,,8.6
Bonneville,2022-04-08,Sp,53,1,26,19,,,,,,,,,8.7
Bonneville,2022-04-09,Sp,73,,17,6,,,,,,,,,8.8
Bonneville,2022-04-10,Sp,68,4,16,12,,,,,,,,,8.7
Bonneville,2022-04-11,Sp,52,,14,12,,,,,,,,,8.6
Bonneville,2022-04-12,Sp,37,4,21,8,,,,,,,,,8.4
Bonneville,2022-04-13,Sp,49,1,11,3,,,,,,,,,8.4
Bonneville,2022-04-14,Sp,49,,18,14,,,,,,,,,8.5
Bonneville,2022-04-15,Sp,229,1,30,17,,,,,,,,,8.8
Bonneville,2022-04-16,Sp,335,6,12,3,,,,,,,,,8.8
Bonneville,2022-04-17,Sp,283,3,8,5,,,,,,,,,8.8
Bonneville,2022-04-18,Sp,314,1,17,15,,,,,,,,,8.9
Bonneville,2022-04-19,Sp,380,3,9,5,,,,,,,,,8.9
Bonneville,2022-04-20,Sp,391,12,3,2,,,,,,,,,8.7
Bonneville,2022-04-21,Sp,310,,8,4,,,,,,,,,8.7
Bonneville,2022-04-22,Sp,648,9,16,9,,,,,,,,,8.9
Bonneville,2022-04-23,Sp,1975,33,16,10,,,,,,,,,9.2
Bonneville,2022-04-24,Sp,3256,25,10,3,,,,,,,,,9.5
Bonneville,2022-04-25,Sp,2683,29,13,8,,,,,,,,,9.7
Bonneville,2022-04-26,Sp,6556,66,23,12,,,,,,,,,9.6
Bonneville,2022-04-27,Sp,2911,43,16,9,,,,,,,,,9.6
Bonneville,2022-04-28,Sp,6822,119,16,4,,,,,,,,,9.7
Bonneville,2022-04-29,Sp,4891,110,11,5,,,,,,,,,9.7
Bonneville,2022-04-30,Sp,4611,113,4,3,,,,,,,,,9.9
Bonneville,2022-05-01,Sp,6095,190,17,14,,,,,,,,,10.1
Bonneville,2022-05-02,Sp,7402,224,28,15,,,,,,,,,10.5
Bonneville,2022-05-03,Sp,13496,469,32,21,,,,,,,,,10.6
Bonneville,2022-05-04,Sp,7158,495,17,12,,,,,,,,,10.9
Bonneville,2022-05-05,Sp,5903,455,13,9,,,,,,,,,11.1
Bonneville,2022-05-06,Sp,4516,486,12,5,,,,,,,,,11.1
Bonneville,2022-05-07,Sp,2035,218,19,12,,,,,,,,,11.1
Bonneville,2022-05-08,Sp,1942,319,11,10,,,,,,,,,11.2
Bonneville,2022-05-09,Sp,3530,366,17,9,,,,,,,,,11.3
Bonneville,2022-05-10,Sp,3915,665,24,18,,,,,,,,,11.3
Bonneville,2022-05-11,Sp,6730,1440,20,8,,,,,,,,,11.6
Bonneville,2022-05-12,Sp,3739,1008,10,4,,,,2,,,,,11.6
Bonneville,2022-05-13,Sp,2930,999,14,5,,,,,,,,,11.5
Bonneville,2022-05-14,Sp,3295,966,6,4,,,,,,,,,11.6
Bonneville,2022-05-15,Sp,3990,1574,21,10,,,,5,,,,,11.8
Bonneville,2022-05-16,Sp,3441,1625,25,15,,,,244,,,,,12.1
Bonneville,2022-05-17,Sp,3016,1250,22,12,,,,331,2,,,,12.4
Bonneville,2022-05-18,Sp,2559,1012,27,16,,,,443,1,,,,12.5
Bonneville,2022-05-19,Sp,2074,695,11,7,,,,340,7,,,,12.4
Bonneville,2022-05-20,Sp,1743,564,11,6,,,,192,1,,,,12.5
Bonneville,2022-05-21,Sp,1599,504,19,11,,,,2976,1,,,,12.6
Bonneville,2022-05-22,Sp,1725,480,26,12,1,,,2579,7,,,,12.8
Bonneville,2022-05-23,Sp,1714,395,27,11,,,,2932,10,,,,13
Bonneville,2022-05-24,Sp,1623,363,30,10,1,,,3544,14,,,,13
Bonneville,2022-05-25,Sp,1721,448,30,10,4,,,3884,12,,,,13
Bonneville,2022-05-26,Sp,2367,378,39,19,5,,,7890,38,,,,13.1
Bonneville,2022-05-27,Sp,2058,276,28,13,2,,,6632,30,,,,13
Bonneville,2022-05-28,Sp,1738,294,38,22,5,,,7195,32,,,,13
Bonneville,2022-05-29,Sp,1895,263,31,14,9,,,7965,16,,,,12.9
Bonneville,2022-05-30,Sp,1685,279,24,8,27,,,8319,13,,,,13.1
Bonneville,2022-05-31,Sp,1497,260,36,22,26,,,10697,30,,,,13.3
Bonneville,2022-06-01,Su,1991,310,35,11,56,,,22050,32,,,,13.5
Bonneville,2022-06-02,Su,1836,257,35,15,114,,,67677,118,,,,13.7
Bonneville,2022-06-03,Su,1744,279,45,25,126,,,38031,66,,,,13.5
Bonneville,2022-06-04,Su,1661,255,47,21,259,,,27232,46,,,,13.3
Bonneville,2022-06-05,Su,1761,326,43,23,721,,,62720,51,,,,13.4
Bonneville,2022-06-06,Su,2082,356,86,31,946,,,125901,75,,,,13.8
Bonneville,2022-06-07,Su,2499,286,93,41,940,,,194476,91,,,,14.1
Bonneville,2022-06-08,Su,2371,242,81,31,850,,,279068,85,,,,14.7
Bonneville,2022-06-09,Su,2439,282,95,35,912,,,219250,181,,,,14.5
Bonneville,2022-06-10,Su,1720,331,94,41,1116,,,133145,267,,,,14.4
Bonneville,2022-06-11,Su,1080,298,90,37,1843,,,125633,204,,,,14.3
Bonneville,2022-06-12,Su,1146,324,89,47,2161,,,152269,63,,,,14.3
Bonneville,2022-06-13,Su,1129,331,109,59,2689,,,219883,79,,,,13.1
Bonneville,2022-06-14,Su,1536,225,108,56,3241,,,136971,50,,,,13.4
Bonneville,2022-06-15,Su,1624,187,109,52,3074,,,89013,52,,,,13.9
Bonneville,2022-06-16,Su,1479,208,109,41,3706,,,125465,43,,,,13.8
Bonneville,2022-06-17,Su,1652,346,146,45,5432,,,176463,37,,,,13.8
Bonneville,2022-06-18,Su,1727,431,138,47,7847,,,150415,10,,,,13.7
Bonneville,2022-06-19,Su,1661,343,126,40,10751,,,208725,40,,,,14
Bonneville,2022-06-20,Su,2197,413,178,50,14231,,,224359,91,,,,14.2
Bonneville,2022-06-21,Su,2368,443,187,80,21436,,,177874,96,,,,14.3
Bonneville,2022-06-22,Su,2668,503,213,92,29337,,,216236,182,,,,14.5
Bonneville,2022-06-23,Su,2578,356,278,116,29903,,,146924,376,,,,14.6
Bonneville,2022-06-24,Su,2646,374,251,103,27779,,,186388,188,,,,14.7
Bonneville,2022-06-25,Su,3561,474,333,116,35619,,,247506,199,,,,15
Bonneville,2022-06-26,Su,4711,462,357,166,49372,,,299871,380,,,,15.5
Bonneville,2022-06-27,Su,5319,518,508,224,56333,,,282377,881,,,,16
Bonneville,2022-06-28,Su,5246,613,506,205,53738,,,262963,905,,,,16.3
Bonneville,2022-06-29,Su,4054,510,640,240,50640,,,300024,681,,,,16.4
Bonneville,2022-06-30,Su,3256,338,610,242,33730,,,252042,876,,,,16.7
Bonneville,2022-07-01,Su,2554,286,622,271,27108,,,348717,966,,,,17
Bonneville,2022-07-02,Su,2072,248,572,206,15129,,,210492,1418,,,,17.2
Bonneville,2022-07-03,Su,1801,278,623,290,14528,,,100021,802,,,,17.2
Bonneville,2022-07-04,Su,1328,189,631,255,15269,,,42776,472,,,,17.2
Bonneville,2022-07-05,Su,1680,163,712,305,15178,,,39335,486,,,,17.2
Bonneville,2022-07-06,Su,1777,216,942,464,19555,,,29488,774,,,,16.6
Bonneville,2022-07-07,Su,1628,182,1040,474,12389,,,23202,1037,,,,16.9
Bonneville,2022-07-08,Su,1588,251,1128,374,11420,,,28168,1695,,,,17.9
Bonneville,2022-07-09,Su,1353,248,1211,452,10032,,,26344,1903,,,,18.1
Bonneville,2022-07-10,Su,1086,196,1318,578,8752,,,18635,1787,,,,18.3
Bonneville,2022-07-11,Su,937,155,1160,438,7758,,,15413,1071,,,,18.6
Bonneville,2022-07-12,Su,1104,202,1459,555,6622,,,13505,1688,,,,18.9
Bonneville,2022-07-13,Su,957,201,1698,616,6088,,,9239,2836,,,,19
Bonneville,2022-07-14,Su,849,199,1492,551,5432,,,7433,1169,,,,18.9
Bonneville,2022-07-15,Su,624,99,1274,528,3766,,,5771,889,,,,18.9
Bonneville,2022-07-16,Su,771,104,1403,588,3732,,,6331,777,,,,19.2
Bonneville,2022-07-17,Su,642,96,1343,548,3722,,,4486,1797,,,1,19.2
Bonneville,2022-07-18,Su,526,97,1177,461,3892,,,3640,1143,,,,19.1
Bonneville,2022-07-19,Su,398,77,1038,389,3421,,,2645,1142,,,,19.3
Bonneville,2022-07-20,Su,392,95,976,366,2909,,,3426,752,,,,19.6
Bonneville,2022-07-21,Su,667,152,1360,525,3154,,,3543,793,,,,19.9
Bonneville,2022-07-22,Su,546,137,1326,512,2456,,,2534,619,,,,19.9
Bonneville,2022-07-23,Su,413,50,1626,695,2090,,,2073,416,,,1,19.8
Bonneville,2022-07-24,Su,605,90,1423,537,1910,,,1800,368,,,,19.9
Bonneville,2022-07-25,Su,681,101,1951,690,1406,,,1949,231,,,,20.3
Bonneville,2022-07-26,Su,387,62,1739,687,1305,,,1367,885,,,,20.8
Bonneville,2022-07-27,Su,385,63,1443,590,938,,,1362,640,,,1,21.2
Bonneville,2022-07-28,Su,503,46,1713,656,936,,,923,587,,,,21.3
Bonneville,2022-07-29,Su,476,48,1588,637,867,,,681,1009,,,,21.6
Bonneville,2022-07-30,Su,492,64,1748,664,507,,,396,600,,,1,21.8
Bonneville,2022-07-31,Su,465,50,1323,552,391,,,326,343,,,,22
Bonneville,2022-08-01,Fa,389,52,1257,474,326,,,219,588,,,,22.1
Bonneville,2022-08-02,Fa,409,77,1177,478,256,,,205,392,,,1,22.1
Bonneville,2022-08-03,Fa,511,85,1141,461,199,,,178,759,,,,22.1
Bonneville,2022-08-04,Fa,564,62,1058,414,138,,,168,599,,,,21.8
Bonneville,2022-08-05,Fa,333,33,778,303,104,1,,87,658,,,,21.8
Bonneville,2022-08-06,Fa,483,52,749,281,92,,,101,216,,,,22
Bonneville,2022-08-07,Fa,497,48,776,307,90,,,43,232,,,,22
Bonneville,2022-08-08,Fa,775,97,1080,431,80,1,,77,405,,,,22.3
Bonneville,2022-08-09,Fa,558,49,1116,405,63,,,62,221,,,,22.2
Bonneville,2022-08-10,Fa,708,85,1392,490,45,1,,45,127,,,,22
Bonneville,2022-08-11,Fa,1087,128,1384,480,16,1,,60,188,,,1,21.9
Bonneville,2022-08-12,Fa,759,73,873,240,22,1,,30,133,,,,21.9
Bonneville,2022-08-13,Fa,1337,140,808,264,20,9,1,19,72,,,,21.6
Bonneville,2022-08-14,Fa,2486,202,1302,407,40,33,2,60,86,,,,21.6
Bonneville,2022-08-15,Fa,2726,378,2329,704,11,72,6,7,147,,,,21.7
Bonneville,2022-08-16,Fa,1235,185,1988,517,6,45,10,46,324,,,,21.8
Bonneville,2022-08-17,Fa,2097,410,2496,611,3,104,15,80,332,,,,21.9
Bonneville,2022-08-18,Fa,1700,315,1991,515,5,122,34,52,535,,,,22
Bonneville,2022-08-19,Fa,2185,419,1830,434,1,132,17,54,575,,,,22.1
Bonneville,2022-08-20,Fa,1314,206,1042,260,2,52,11,17,306,,,,22.2
Bonneville,2022-08-21,Fa,1066,225,643,173,3,36,9,28,552,,,,22.1
Bonneville,2022-08-22,Fa,925,231,443,107,2,27,5,20,232,,,,21.9
Bonneville,2022-08-23,Fa,3191,721,352,88,5,29,19,17,218,,,,21.9
Bonneville,2022-08-24,Fa,5813,1060,304,93,1,38,13,21,381,,,,22
Bonneville,2022-08-25,Fa,11676,1990,385,102,5,229,47,16,196,,,,22.2
Bonneville,2022-08-26,Fa,9779,2098,652,169,,255,52,13,272,,,,22.2
Bonneville,2022-08-27,Fa,8594,1878,608,167,7,240,48,6,195,,,,21.8
Bonneville,2022-08-28,Fa,7229,1439,885,230,23,362,78,5,143,,,,21.5
Bonneville,2022-08-29,Fa,7436,1084,1100,293,3,579,52,4,73,,,,21.4
Bonneville,2022-08-30,Fa,11570,1570,1580,299,30,2362,271,6,176,,,,21.6
Bonneville,2022-08-31,Fa,26206,2784,2751,559,5,6418,207,15,195,,,,21.9
Bonneville,2022-09-01,Fa,21256,2646,2750,503,2,4029,241,,293,,,,22.2
Bonneville,2022-09-02,Fa,12916,2234,1393,250,,1615,182,,265,,,,22.3
Bonneville,2022-09-03,Fa,9942,1435,944,205,,917,100,,336,,,,22
Bonneville,2022-09-04,Fa,29895,3026,962,183,1,2526,212,,145,,,,21.8
Bonneville,2022-09-05,Fa,27375,3608,1059,259,,3332,384,,101,,,,21.6
Bonneville,2022-09-06,Fa,21433,3219,877,218,,3542,478,,70,,,,21.5
Bonneville,2022-09-07,Fa,20831,3404,998,209,1,3415,547,,53,,,,21.6
Bonneville,2022-09-08,Fa,29273,4408,1029,221,,6141,764,,40,,1,,21.4
Bonneville,2022-09-09,Fa,33607,3980,1777,342,,7219,553,,59,,,,21.2
Bonneville,2022-09-10,Fa,24254,3174,2192,461,,5562,347,,17,,,1,21
Bonneville,2022-09-11,Fa,24213,2803,2294,438,,7901,412,,29,,,1,21
Bonneville,2022-09-12,Fa,17842,2384,2422,473,,8523,361,,3,,,,21.2
Bonneville,2022-09-13,Fa,10430,2119,1900,367,1,4203,379,,15,,,,21.2
Bonneville,2022-09-14,Fa,10164,1743,1590,280,,4078,274,,17,,,,21
Bonneville,2022-09-15,Fa,14680,2369,1519,281,,5791,374,,17,,,,21.1
Bonneville,2022-09-16,Fa,10045,2024,1243,268,,3923,217,,43,,,,20.6
Bonneville,2022-09-17,Fa,9476,2189,1738,322,,3326,171,,8,,,,20.6
Bonneville,2022-09-18,Fa,7842,2112,1546,321,,2669,178,,7,,,,20
Bonneville,2022-09-19,Fa,6410,2133,1226,222,,2559,199,,11,,,,20
Bonneville,2022-09-20,Fa,5014,1600,1243,253,,1670,228,,10,,,,20
Bonneville,2022-09-21,Fa,5503,1669,1101,204,,2011,263,,7,,,,20
Bonneville,2022-09-22,Fa,4960,1400,858,193,1,1438,246,,9,,,,20
Bonneville,2022-09-23,Fa,3793,1207,721,170,,1493,263,,10,,,,20
Bonneville,2022-09-24,Fa,2469,819,584,128,,927,174,,7,,,,20
Bonneville,2022-09-25,Fa,2775,831,648,138,,1103,148,,3,,,,20
Bonneville,2022-09-26,Fa,2543,933,570,129,,1196,185,,11,,,,19.4
Bonneville,2022-09-27,Fa,2252,737,590,133,,994,112,,8,,,,19.4
Bonneville,2022-09-28,Fa,1450,536,622,139,,803,132,,9,,,,19.4
Bonneville,2022-09-29,Fa,1757,627,693,182,,952,143,,7,,,,19.4
Bonneville,2022-09-30,Fa,1238,409,398,82,,834,122,,16,,,,19.4
Bonneville,2022-10-01,Fa,795,287,424,94,,612,90,,1,,,,19.4
Bonneville,2022-10-02,Fa,1831,608,407,96,,1453,227,,6,,,,19.4
Bonneville,2022-10-03,Fa,1188,503,421,82,,1177,217,,-1,,,,18.9
Bonneville,2022-10-04,Fa,899,362,244,72,,640,131,,4,,,,18.9
Bonneville,2022-10-05,Fa,1066,431,283,57,,951,206,,5,,,,18.9
Bonneville,2022-10-06,Fa,1029,383,230,49,,1171,211,,1,,,,18.9
Bonneville,2022-10-07,Fa,690,310,153,35,,1463,227,,1,,,,19.4
Bonneville,2022-10-08,Fa,536,290,194,47,,2022,151,,2,,,,18.9
Bonneville,2022-10-09,Fa,675,383,247,57,,2722,443,,4,,,,18.3
Bonneville,2022-10-10,Fa,499,259,126,36,,3052,450,,,,,,18.3
Bonneville,2022-10-11,Fa,417,150,145,34,,2775,262,,,,,,18.3
Bonneville,2022-10-12,Fa,459,190,91,26,,2832,285,,-1,,,,18.3
Bonneville,2022-10-13,Fa,359,154,99,23,,2344,175,,2,,,,18.3
Bonneville,2022-10-14,Fa,303,147,67,26,,1981,178,,1,,,,17.8
Bonneville,2022-10-15,Fa,338,162,67,15,,2756,98,,,,,,17.8
Bonneville,2022-10-16,Fa,357,168,75,19,,3032,111,,,,,,17.8
Bonneville,2022-10-17,Fa,373,157,132,50,,2714,116,,,,,,17.8
Bonneville,2022-10-18,Fa,168,108,134,57,,3082,114,,,,,,17.8
Bonneville,2022-10-19,Fa,96,65,67,28,,3023,134,,3,,,,17.8
Bonneville,2022-10-20,Fa,101,67,51,16,,1572,65,,1,,,,17.8
Bonneville,2022-10-21,Fa,93,60,45,15,,1796,48,,,,,,17.2
Bonneville,2022-10-22,Fa,84,49,59,29,,2606,68,,,,,,17.2
Bonneville,2022-10-23,Fa,35,22,39,11,,875,33,,,,3,,17.2
Bonneville,2022-10-24,Fa,43,33,70,35,,1216,25,,,,,,17.2
Bonneville,2022-10-25,Fa,35,14,79,36,,1273,36,,,,,,16.7
Bonneville,2022-10-26,Fa,41,20,44,19,,1847,56,,,,3,,16.7
Bonneville,2022-10-27,Fa,51,15,41,17,,1971,62,,,,3,,16.1
Bonneville,2022-10-28,Fa,29,14,33,20,,1066,25,,-1,,2,,15.6
Bonneville,2022-10-29,Fa,24,15,38,21,,1586,40,,-1,,4,,15
Bonneville,2022-10-30,Fa,28,18,36,26,,1588,36,,,,3,,15
Bonneville,2022-10-31,Fa,17,6,12,4,,561,29,,,,6,,15
Bonneville,2022-11-01,Fa,24,2,30,11,,645,38,,,,11,,15
Bonneville,2022-11-02,Fa,10,13,23,9,,380,13,,1,,4,,15
Bonneville,2022-11-03,Fa,8,12,48,30,,478,18,,,,5,,15
Bonneville,2022-11-04,Fa,12,7,27,13,,181,12,,1,,13,,14.4
Bonneville,2022-11-05,Fa,7,8,26,8,,688,35,,-1,,24,,14.4
Bonneville,2022-11-06,Fa,9,7,23,4,,423,16,,,,11,,13.3
Bonneville,2022-11-07,Fa,13,1,31,20,,549,21,,,,12,,12.8
Bonneville,2022-11-08,Fa,4,2,54,30,,521,24,,,,14,,12.8
Bonneville,2022-11-09,Fa,5,3,36,18,,187,10,,,,5,,12.8
Bonneville,2022-11-10,Fa,8,4,38,13,,110,5,,,,2,,11.7
Bonneville,2022-11-11,Fa,12,5,39,19,,80,10,,,,8,,11.7
Bonneville,2022-11-12,Fa,4,1,21,8,,61,8,,,,6,,11.7
Bonneville,2022-11-13,Fa,4,-1,17,12,,23,3,,,,2,,11.1
Bonneville,2022-11-14,Fa,1,4,14,5,,23,3,,,,6,,11.1
Bonneville,2022-11-15,Fa,4,,11,7,,17,,,,,23,,10.6
Bonneville,2022-11-16,,4,,5,4,,8,3,,,,19,,10
